,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,114.66666666666669,113.33333333333331,112.66666666666669,113.33333333333331,114.33333333333331,114.33333333333331,112.0,109.66666666666669,108.33333333333331,108.0,108.33333333333331,109.0,109.66666666666669,110.0,109.66666666666669,109.33333333333331,108.66666666666669,108.66666666666669,109.0,109.66666666666669,109.33333333333331,107.66666666666669,106.0,105.33333333333331,105.66666666666669,106.0,106.0,105.66666666666669,105.0,104.0
1,90.66666666666669,90.66666666666669,90.66666666666669,90.33333333333331,89.66666666666667,89.0,88.66666666666667,88.0,87.33333333333333,86.66666666666667,86.66666666666667,86.33333333333333,86.0,85.33333333333333,84.66666666666667,84.0,83.0,82.66666666666667,82.66666666666667,83.0,82.66666666666667,82.33333333333333,82.33333333333333,82.66666666666667,83.33333333333333,83.33333333333333,83.33333333333333,83.0,83.0,82.66666666666667
2,94.0,93.66666666666669,93.33333333333331,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.66666666666669,96.0,98.0,99.33333333333331,98.66666666666669,98.33333333333331,98.0,97.33333333333331,96.66666666666669,96.0,95.66666666666669,95.33333333333331,95.0,95.0,94.66666666666669,94.0,93.33333333333331,93.66666666666669
3,69.33333333333333,70.0,75.66666666666667,81.5,86.5,86.16666666666667,86.0,86.0,86.5,87.16666666666667,87.5,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,88.0,88.0,88.0,88.0,89.0,89.33333333333333,89.0,88.33333333333333,87.66666666666667,87.66666666666667,87.66666666666667,88.0,88.0,88.0
4,82.66666666666667,82.0,81.33333333333333,81.0,81.0,81.0,81.66666666666667,81.66666666666667,82.0,82.0,81.66666666666667,81.0,80.0,81.0,82.66666666666667,84.33333333333333,84.66666666666667,84.0,83.33333333333333,82.33333333333333,81.0,79.66666666666667,80.33333333333333,81.66666666666667,84.33333333333333,85.66666666666667,86.66666666666667,86.0,85.0,84.33333333333333
5,81.0,81.66666666666667,81.66666666666667,81.66666666666667,80.66666666666667,80.33333333333333,80.33333333333333,81.33333333333333,81.66666666666667,82.33333333333333,82.0,82.33333333333333,82.33333333333333,82.33333333333333,81.66666666666667,81.66666666666667,82.0,82.66666666666667,82.33333333333333,82.0,82.0,81.33333333333333,81.0,80.66666666666667,80.66666666666667,80.33333333333333,81.0,81.66666666666667,82.66666666666667,82.66666666666667
6,79.66666666666667,80.66666666666667,81.66666666666667,82.66666666666667,83.0,83.0,82.33333333333333,82.33333333333333,81.66666666666667,82.0,82.33333333333333,83.0,84.0,83.66666666666667,83.33333333333333,82.33333333333333,81.66666666666667,82.0,83.66666666666667,85.66666666666667,87.0,86.66666666666667,86.66666666666667,86.0,86.33333333333333,84.33333333333333,82.66666666666667,81.33333333333333,83.33333333333333,85.66666666666667
7,85.66666666666667,86.0,85.66666666666667,85.66666666666667,85.66666666666667,85.33333333333333,84.66666666666667,84.33333333333333,84.66666666666667,84.33333333333333,83.66666666666667,83.0,83.0,83.33333333333333,83.66666666666667,84.0,84.0,84.0,84.0,84.0,84.0,84.66666666666667,85.33333333333333,86.33333333333333,86.66666666666667,87.0,86.66666666666667,86.33333333333333,86.0,86.0
8,83.0,82.66666666666667,82.66666666666667,82.66666666666667,82.0,81.0,80.0,80.0,80.0,80.0,79.66666666666667,79.33333333333333,79.33333333333333,79.33333333333333,79.33333333333333,79.0,79.0,79.33333333333333,79.33333333333333,79.33333333333333,79.0,79.0,79.33333333333333,79.66666666666667,79.66666666666667,79.33333333333333,79.0,79.33333333333333,79.66666666666667,80.0
9,80.0,80.0,80.0,79.66666666666667,79.0,78.66666666666667,79.0,79.66666666666667,80.0,79.66666666666667,79.33333333333333,79.0,79.33333333333333,79.33333333333333,79.66666666666667,79.66666666666667,79.83333333333333,79.5,78.83333333333333,78.33333333333333,77.66666666666667,78.0,78.33333333333333,78.66666666666667,78.33333333333333,78.0,78.33333333333333,78.33333333333333,80.33333333333333,82.33333333333333
