,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,4.202025003884878,4.225368900331354,4.202025003884878,4.178484514242694,4.149425221662113,4.110385378713823,4.033832447830183,3.9739450361641153,3.937048557142399,3.93190214162081,3.83538030596854,3.7536809595633103,3.690272511607013,3.7318975532320553,3.9683956612471913,4.282246965473722,4.507715940942696,4.596115233748354,4.320534117045742,4.109578087124195,3.831455121268226,3.836405126218231,3.846267205045826,3.856053856053852,3.871135902385898,3.891324157868272,3.9810149882998425,4.073631794436523,4.209443694954305,4.3392030839729525
1,3.097237238728132,3.117917195713822,3.1976421446400263,3.332554664521872,3.3614146933819007,3.303715205889113,3.1266999553444506,2.9440939510114266,3.112266698057192,3.357364737272878,3.691485893121053,3.7701677407559697,3.8316788316788255,3.8560538560538498,3.861003861003855,3.861003861003855,3.871019435221764,3.881035009439673,3.886023386521073,3.8809961893845646,3.875968992248056,3.866030610216651,3.8610422331352505,3.8610422331352505,3.9123242844173016,3.8330524660150487,3.4934437543133137,3.1492301044616817,3.0676267619887745,3.340736005686253
2,3.448385206179245,3.4247646468443995,3.4014654856142044,3.356404202268854,3.3337284653074035,3.3530777114607733,3.3640061954614726,3.35664784373226,3.307663699522939,3.273784076654429,3.2316024425379237,3.1866359252984524,3.141902420458228,3.102826182718397,3.1550542312695917,3.312487267310773,3.5065373919506606,3.6327969326917633,3.68112521352301,3.699148102592128,3.694625998547558,3.654801227539991,3.554020174377985,3.466186406058371,3.3900115084935627,3.3785591160887893,3.3670288144560985,3.3670288144560985,3.3670288144560985,3.3520137994410835
3,3.340815146516781,3.374947945861432,3.397777171836525,3.4286342265306544,3.456672358389983,3.4927248508189592,3.525332660389352,3.5377751140412115,3.554542384329608,3.5672524176298963,3.5799624509301835,3.584229390680994,3.5972157290530262,3.6145938109472375,3.631971892841449,3.6363636363636274,3.631971892841449,3.6188914481063272,3.601513366212116,3.588527027840083,3.5594369993702486,3.5062463805587725,3.4729434361622005,3.4977358274729453,3.5771845370586406,3.668877183308412,3.7319956883015366,3.768856102520442,3.773584905660367,3.7641627211268833
4,2.7907024997017267,2.777948308674555,2.750191978969731,2.7103588796558564,2.676442179072489,2.6479904509856547,2.6225257196385705,2.599798033680644,2.5774223140215606,2.557645136883977,2.5360595456978063,2.5127320230382986,2.491790842625841,2.47327072360321,2.459079252272009,2.445026752131484,2.4331284351484217,2.423285489194069,2.4135375323658206,2.403883196217283,2.390495854522598,2.3791032187223795,2.367818574865739,2.365942352976234,2.367818574865739,2.371544468334993,2.367818574865739,2.3603666629845974,2.356640769515344,2.367929977442918
5,2.8846845493120856,2.8957582865599854,2.901359397820459,2.9055805961461947,2.914055890662679,2.922580749150028,2.9354601450699422,2.949920959155932,2.967428728228457,2.9821485511195487,2.995537400266862,3.010613534745982,3.02886970533164,3.048856060228188,3.064396075768203,3.052151977423605,3.024681965519933,2.9940658155007984,2.9940658155007984,3.003057004135936,2.997151811995747,2.973527904601464,2.9441707097401477,2.9268683246063567,2.915468415805627,2.909801794471931,2.904168071003248,2.90135939782046,2.90135939782046,2.904168071003248
6,2.3220343450503003,2.309501670577568,2.3006324595116303,2.291844526398347,2.284862444166874,2.276194348998123,2.2676047890928146,2.259054097170824,2.250580353911687,2.243847061314774,2.237143929611642,2.2305005148964785,2.225529100529091,2.21894460832513,2.214039040505655,2.205899032365647,2.199430057568773,2.192989487127449,2.188190792372423,2.183413052816561,2.1786561314960395,2.173919892638041,2.1707692791348268,2.167632319476128,2.1660672419891416,2.162943847609065,2.159833930706044,2.155179087341524,2.152082560870093,2.1505376344085927
7,2.6341015467061304,2.6674761214782894,2.7129050180821204,2.7448264422687383,2.7473080412125697,2.732458026362554,2.7053027624380754,2.6882109992029464,2.6833674459722965,2.697977610263594,2.710119662561842,2.7374233490559496,2.7474317811599973,2.759908325257095,2.742344392542012,2.6700944356589216,2.458035479378086,2.3763123388214584,2.289590092830917,2.2281207291617697,2.117822642644568,2.094356372893092,2.1822117798974348,2.1994300575687724,2.1898112971384287,2.1834269770286183,2.1915311250557448,2.217760160269864,2.2406074181909266,2.2608105607897584
8,2.8509267386921486,2.54106672870974,2.2510156758048194,2.029817728399652,2.11806964577595,2.164220384045857,2.1872857570670594,2.140181713655973,2.1137926774896982,2.084879570282527,2.067659567527327,2.1059797340514423,2.153109672812928,2.199444166003253,2.231513300305412,2.187241059610978,2.12053698065655,2.167261585833636,2.355206129420348,2.5385392945581167,2.589089022853327,2.5070297129090013,2.466159003311741,2.4216019639360487,2.4351838061771303,2.4255757754006857,2.4136774584176237,2.4078004293733457,2.443510676428738,2.392266073126024
9,2.0313376006036794,2.130224771734197,2.1855605651388026,2.2460499882448075,2.28505419391568,2.307907157945114,2.323799513721985,2.3273883738999928,2.3237828018489446,2.321984208349061,2.3311041353896447,2.342022655930112,2.3529411764705785,2.354790972992961,2.351117372405185,2.31924909462003,2.2203707959751493,2.068661488682792,1.9634652319162624,1.8822406146091708,1.9240006085349897,1.9227462496378216,1.8560599693593085,1.716154720456123,1.5893706879994107,1.561243805980099,1.537814915087636,1.5236546205535102,1.5174576818412342,1.4988595633756827
10,2.301111021003963,2.218970437395116,2.124757151975968,2.160932960112064,2.252727879869449,2.3507750507014293,2.40203534695059,2.3490806579041763,2.2968622770341103,2.253962234134068,2.2505651719134763,2.252252252252242,2.2522522522522417,2.2522522522522417,2.2539469492065325,2.2539469492065325,2.269479723359996,2.318316326937006,2.378595584296556,2.42137354806548,2.427193998801185,2.427193998801185,2.435125974180334,2.451068739652289,2.4550346565623644,2.3956169500858344,2.3267194955674646,2.26247432129784,2.253962234134067,2.247198576618629
11,2.7298812257456824,2.768158444676064,2.79622281924872,2.809047870164172,2.798526980938614,2.7881233188495598,2.780385656552093,2.7700972731657743,2.7624449927862216,2.7560962392705077,2.7586469603593597,2.7611836278884927,2.763713326550788,2.7438008215281537,2.688791374253513,2.564794343232152,2.424122320574028,2.3444849767857403,2.361948158577463,2.4102016602041627,2.441031602243872,2.449041534559944,2.4797623682004857,2.510945324843703,2.5338091189864147,2.5338091189864147,2.525263260843387,2.5189023423267534,2.514672438599362,2.510463764100353
12,1.908401580142692,1.904766511912461,1.9011452653345389,1.8987356993576103,1.8963352692005264,1.8951373315699511,1.8927459853735664,1.8903636716704983,1.8879813579674296,1.8927822701407429,1.8999837680523088,1.9059735853628803,1.9120785914678864,1.9182070338139523,1.921856002980163,1.918178991654968,1.9256908133844144,1.9458827376243149,1.9583066875210096,1.94955974894951,1.9269305361443927,1.9120785914678864,1.904766511912461,1.9011452653345389,1.897537761727035,1.8927550178668824,1.8868103649632764,1.8808881029434532,1.8761770106767115,1.8726635541381689
13,2.228423507196473,2.330399576812136,2.5403551059166016,2.5598310725737465,2.575133826632256,2.583990830307912,2.597484650138429,2.617992422584186,2.645700161355625,2.676442179072486,2.7078499730373573,2.76896532827036,2.8402818309090705,2.907431978639396,2.9297098956541543,2.92123460113767,2.907026019154152,2.9273920253803314,2.962209451502105,2.9851455601045798,2.967637791032054,2.941295659426764,2.923993274292973,2.918293466091518,2.915451895043717,2.915451895043718,2.915451895043718,2.950683942113733,2.9679863272475244,2.959560165701156
14,1.622992137879821,1.8689056067219203,2.033875595294198,2.089186971360291,2.067881726861305,2.018579552502167,1.96451285853182,1.9054352733218296,1.883906979762019,1.8463261957564008,1.8306697605701288,1.8700033028629053,1.8891619793384715,1.851360976079412,1.7368676737275333,1.5728653063315612,1.5472678807012246,1.556326346724213,1.6575449238064734,1.6765178900400144,1.5657393606914585,1.4588209375050427,1.3592964318984022,1.3695763976963515,1.3634058435805916,1.3538193554645004,1.5469359396818492,1.7437346801699103,1.9246181046243305,2.023081068793947
15,1.646614357122071,1.6501859419503355,1.640314982313587,1.6394058004863137,1.6421154310552817,1.6650817624135106,1.695241875834336,1.7130460412593964,1.7036298454025227,1.6734697319816974,1.5770862800565582,1.5609050502830952,1.5729635917190263,1.6589014736104166,1.6835429402705122,1.6807135096651271,1.6697479962049595,1.6486203688007732,1.6348899895127758,1.6394060894089053,1.635892250152996,1.5044171880581372,1.4138581572680666,1.3348889880237271,1.3844171744570355,1.4686743272874745,1.6088697713503215,1.750223587524732,1.804005323638288,1.800241966536596
16,1.7173113066320973,1.701882779285033,1.6835911412592204,1.700468878927551,1.7109853323970243,1.7754622787688443,1.7336965371184334,1.6904889109724186,1.5985400701210315,1.732667172041138,1.9585196760916244,2.154794382170252,2.0993943245038285,2.109725383282388,1.8309362638563424,1.7829414856882069,1.589965549005176,1.7084692123636156,1.8064223377597493,1.99939827444278,2.0152008840462234,1.8420225103212864,1.5797465043381866,1.4992660711435073,1.4692618147257364,1.4033549691578742,1.3501305101609191,1.352464986110402,1.394744028680834,1.4208746831717036
17,1.5902526619184376,1.7163135602941704,1.7745112937268104,1.6076150503271414,1.4032645354176203,1.2644188110026426,1.2848815415494068,1.368315304412112,1.4512753176857145,1.514548371529042,1.6165563174111426,1.6037209364570355,1.6014006970083248,1.5139130834125656,1.3115299237805635,1.0852919418744893,1.0845066155399845,1.314061114532699,1.539530377754451,1.5272849299996538,1.399763598033151,1.3142913863886465,1.2293680653289023,1.237731804374694,1.2142125185603263,1.191370150341351,1.200602957680056,1.266740523817622,1.39961323176341,1.5238406303486791
18,1.3075761963882355,1.41649105353156,1.5302478619106,1.599300134480936,1.6068623674989126,1.6085966765545203,1.633858223788201,1.6704464453079293,1.7177665649710478,1.7393499198877362,1.7413113503197215,1.7195040613325017,1.6886298582728685,1.6641377861682078,1.655677549281575,1.656592767158343,1.6556925280548371,1.6439107626025986,1.6331245850890823,1.626027724474086,1.6207568961370586,1.6389755657187124,1.6589511410379814,1.6816154071055862,1.6769468730252874,1.6609408331251874,1.6444359146594845,1.6335426684721204,1.6304501598619072,1.6242908122600053
19,1.8989589278391596,1.9182398459964816,1.2915054795459129,0.6581389762545456,0.0244399480601046,0.0276941774512688,0.0307010237606828,0.0319125030239234,0.0329529086713985,0.0339090205564904,0.0346924129932169,0.0347796372407708,0.0350415062780623,0.0342581138413358,0.03252623980338,0.0385653490029896,0.0447538920294457,0.4748784496683342,0.9284310945031248,1.381375202088232,1.5532422592884931,1.5593214591036857,1.6141100971247788,1.5349706651700348,1.408292939336827,0.8932465254424707,0.988511552748436,1.287406939363121,1.8453987245380024,1.6928789050372055
