,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,66.0,66.0,66.0,66.0,66.0,66.0,66.33333333333333,66.66666666666667,67.0,67.0,67.0,66.66666666666667,66.33333333333333,66.33333333333333,66.0,66.0,66.0,66.66666666666667,67.33333333333333,67.66666666666667,68.33333333333333,68.66666666666667,68.66666666666667,68.33333333333333,68.0,67.33333333333333,66.33333333333333,65.66666666666667,65.33333333333333,65.66666666666667
1,65.0,66.66666666666667,67.66666666666667,68.0,68.0,69.0,70.33333333333333,71.0,71.66666666666667,73.0,74.33333333333333,75.33333333333333,75.0,76.0,76.66666666666667,77.33333333333333,77.0,77.0,76.66666666666667,76.33333333333333,75.66666666666667,75.33333333333333,74.66666666666667,74.0,73.66666666666667,73.66666666666667,74.0,73.66666666666667,73.16666666666667,72.5
2,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,68.66666666666667,67.66666666666667,66.66666666666667,66.33333333333333,66.66666666666667,67.0,67.0,67.0,67.0,67.0,67.0,67.66666666666667,68.0,66.66666666666667,65.0,63.66666666666666,64.0,64.0,64.33333333333333,64.66666666666667,65.0,65.0,64.66666666666667,66.0,67.33333333333333,68.66666666666667
3,61.66666666666666,61.66666666666666,65.33333333333333,67.33333333333333,68.0,68.0,69.0,69.66666666666667,70.0,69.33333333333333,67.33333333333333,65.33333333333333,63.66666666666666,65.66666666666667,68.33333333333333,70.66666666666667,72.33333333333333,73.33333333333333,74.0,73.33333333333333,71.66666666666667,69.0,67.0,67.0,68.33333333333333,69.0,69.0,68.66666666666667,68.66666666666667,68.66666666666667
4,68.0,68.33333333333333,68.33333333333333,68.33333333333333,67.66666666666667,67.33333333333333,67.0,66.66666666666667,66.0,65.33333333333333,64.66666666666667,64.33333333333333,64.0,65.66666666666667,67.0,68.33333333333333,67.66666666666667,67.33333333333333,68.66666666666667,70.33333333333333,71.66666666666667,71.0,70.33333333333333,69.66666666666667,68.66666666666667,67.33333333333333,66.33333333333333,66.0,65.66666666666667,65.33333333333333
5,59.33333333333334,59.66666666666666,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.33333333333334,61.0,61.66666666666666,62.0,62.0,63.0,64.0,64.66666666666667,64.33333333333333,64.0,64.0,63.66666666666666,63.0,62.33333333333334,62.0,62.0,63.33333333333334,64.66666666666667,66.0,65.66666666666667,65.66666666666667
6,62.33333333333334,62.66666666666666,63.66666666666666,64.66666666666667,65.66666666666667,68.0,69.33333333333333,71.0,70.66666666666667,71.0,71.0,70.66666666666667,67.33333333333333,63.0,60.0,60.0,61.0,60.66666666666666,60.66666666666666,61.0,63.16666666666666,64.83333333333333,66.16666666666667,65.66666666666667,65.0,64.0,62.33333333333334,60.33333333333334,58.83333333333334,58.5
7,59.66666666666666,60.0,59.66666666666666,59.33333333333334,59.0,59.0,58.66666666666666,58.66666666666666,59.0,59.66666666666666,60.33333333333334,60.66666666666666,61.33333333333334,61.33333333333334,61.66666666666666,61.66666666666666,62.0,62.33333333333334,63.0,63.66666666666666,64.33333333333333,67.0,68.66666666666667,69.66666666666667,68.33333333333333,69.33333333333333,71.33333333333333,73.66666666666667,74.33333333333333,74.33333333333333
8,61.0,60.66666666666666,63.33333333333334,66.0,69.0,68.66666666666667,68.33333333333333,68.0,68.33333333333333,68.66666666666667,69.0,69.0,69.0,69.0,69.0,69.33333333333333,69.66666666666667,70.33333333333333,73.33333333333333,76.33333333333333,79.0,79.0,78.33333333333333,77.0,75.33333333333333,74.0,73.0,72.0,70.33333333333333,69.0
9,68.33333333333333,68.66666666666667,69.66666666666667,70.33333333333333,71.0,71.33333333333333,71.66666666666667,72.0,72.33333333333333,72.33333333333333,72.33333333333333,72.0,72.33333333333333,71.66666666666667,71.0,70.0,70.0,70.0,70.0,70.33333333333333,70.33333333333333,70.0,69.0,68.0,67.0,67.33333333333333,68.33333333333333,69.66666666666667,70.0,70.0
